logger: Circle 48 started on Raspberry Pi 400 4GB (AArch64)
 logger: Revision code is c03130, compiler has been GCC 11.3.1
 interruptgic: write32 [ff841100] = 40000000
 interruptgic: read32 [ff84200c] = 1e
00:00:08.50 interruptgic: read32 [ff84200c] = 1e
00:00:08.51 interruptgic: write32 [ff842010] = 1e
00:00:08.51 interruptgic: read32 [ff84200c] = 1e
00:00:08.52 interruptgic: write32 [ff842010] = 1e
00:00:08.52 interruptgic: read32 [ff84200c] = 1e
00:00:08.53 interruptgic: write32 [ff842010] = 1e
00:00:08.53 interruptgic: read32 [ff84200c] = 1e
00:00:08.54 interruptgic: write32 [ff842010] = 1e
00:00:08.54 xhciep: Enqueue TRB control 0x840 status 0x8 param1 0x80323 param2 0x1
00:00:08.55 xhciep: TRB enqueued:
00:00:08.56 xhciep: Dumping 0x10 bytes starting at 0x622A20
00:00:08.56 xhciep: 2A20: 23 03 08 00 01 00 00 00-08 00 00 00 41 08 00 00
00:00:08.57 xhciep: Enqueue TRB control 0x11020 status 0x0 param1 0x0 param2 0x0
00:00:08.57 xhciep: TRB enqueued:
00:00:08.58 xhciep: Dumping 0x10 bytes starting at 0x622A30
00:00:08.58 xhciep: 2A30: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 01 00
00:00:08.59 xhcimmiospace: write32 [104] = 1
00:00:08.59 interruptgic: read32 [ff84200c] = af
00:00:08.59 xhci: IRQ
00:00:08.59 xhcimmiospace: read32 [24] = 8
00:00:08.59 xhcimmiospace: write32 [24] = 8
00:00:08.59 xhcimmiospace: read32 [220] = 3
00:00:08.59 xhcimmiospace: write32 [220] = 3
00:00:08.59 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:08.59 xhcimmiospace: write32 [238] = 600988
00:00:08.59 xhcimmiospace: write32 [23c] = 4
00:00:08.59 interruptgic: write32 [ff842010] = af
00:00:08.59 interruptgic: read32 [ff84200c] = 1e
00:00:08.60 interruptgic: write32 [ff842010] = 1e
00:00:08.60 interruptgic: read32 [ff84200c] = 1e
00:00:08.61 interruptgic: write32 [ff842010] = 1e
00:00:08.61 interruptgic: read32 [ff84200c] = 1e
00:00:08.62 interruptgic: write32 [ff842010] = 1e
00:00:08.62 interruptgic: read32 [ff84200c] = 1e
00:00:08.63 interruptgic: write32 [ff842010] = 1e
00:00:08.63 interruptgic: read32 [ff84200c] = 1e
00:00:08.64 interruptgic: write32 [ff842010] = 1e
00:00:08.64 interruptgic: read32 [ff84200c] = 1e
00:00:08.65 interruptgic: write32 [ff842010] = 1e
00:00:08.65 interruptgic: read32 [ff84200c] = 1e
00:00:08.66 interruptgic: write32 [ff842010] = 1e
00:00:08.66 interruptgic: read32 [ff84200c] = 1e
00:00:08.67 interruptgic: write32 [ff842010] = 1e
00:00:08.67 interruptgic: read32 [ff84200c] = 1e
00:00:08.68 interruptgic: write32 [ff842010] = 1e
00:00:08.68 interruptgic: read32 [ff84200c] = 1e
00:00:08.69 interruptgic: write32 [ff842010] = 1e
00:00:08.69 interruptgic: read32 [ff84200c] = 1e
00:00:08.70 interruptgic: write32 [ff842010] = 1e
00:00:08.70 interruptgic: read32 [ff84200c] = 1e
00:00:08.71 interruptgic: write32 [ff842010] = 1e
00:00:08.71 interruptgic: read32 [ff84200c] = 1e
00:00:08.72 interruptgic: write32 [ff842010] = 1e
00:00:08.72 interruptgic: read32 [ff84200c] = 1e
00:00:08.73 interruptgic: write32 [ff842010] = 1e
00:00:08.73 interruptgic: read32 [ff84200c] = 1e
00:00:08.74 interruptgic: write32 [ff842010] = 1e
00:00:08.74 interruptgic: read32 [ff84200c] = 1e
00:00:08.75 interruptgic: write32 [ff842010] = 1e
00:00:08.75 interruptgic: read32 [ff84200c] = 1e
00:00:08.76 interruptgic: write32 [ff842010] = 1e
00:00:08.76 interruptgic: read32 [ff84200c] = 1e
00:00:08.77 interruptgic: write32 [ff842010] = 1e
00:00:08.77 interruptgic: read32 [ff84200c] = 1e
00:00:08.78 interruptgic: write32 [ff842010] = 1e
00:00:08.78 interruptgic: read32 [ff84200c] = 1e
00:00:08.79 interruptgic: write32 [ff842010] = 1e
00:00:08.79 interruptgic: read32 [ff84200c] = 1e
00:00:08.80 interruptgic: write32 [ff842010] = 1e
00:00:08.80 interruptgic: read32 [ff84200c] = 1e
00:00:08.81 interruptgic: write32 [ff842010] = 1e
00:00:08.81 interruptgic: read32 [ff84200c] = 1e
00:00:08.82 interruptgic: write32 [ff842010] = 1e
00:00:08.82 interruptgic: read32 [ff84200c] = 1e
00:00:08.83 interruptgic: write32 [ff842010] = 1e
00:00:08.83 interruptgic: read32 [ff84200c] = 1e
00:00:08.84 interruptgic: write32 [ff842010] = 1e
00:00:08.84 interruptgic: read32 [ff84200c] = 1e
00:00:08.85 interruptgic: write32 [ff842010] = 1e
00:00:08.85 interruptgic: read32 [ff84200c] = 1e
00:00:08.86 interruptgic: write32 [ff842010] = 1e
00:00:08.86 interruptgic: read32 [ff84200c] = 1e
00:00:08.87 interruptgic: write32 [ff842010] = 1e
00:00:08.87 interruptgic: read32 [ff84200c] = 1e
00:00:08.88 interruptgic: write32 [ff842010] = 1e
00:00:08.88 interruptgic: read32 [ff84200c] = 1e
00:00:08.89 interruptgic: write32 [ff842010] = 1e
00:00:08.89 interruptgic: read32 [ff84200c] = 1e
00:00:08.90 interruptgic: write32 [ff842010] = 1e
00:00:08.90 interruptgic: read32 [ff84200c] = 1e
00:00:08.91 interruptgic: write32 [ff842010] = 1e
00:00:08.91 xhciep: Enqueue TRB control 0x840 status 0x8 param1 0x80323 param2 0x2
00:00:08.92 xhciep: TRB enqueued:
00:00:08.93 xhciep: Dumping 0x10 bytes starting at 0x622A40
00:00:08.93 xhciep: 2A40: 23 03 08 00 02 00 00 00-08 00 00 00 41 08 00 00
00:00:08.94 xhciep: Enqueue TRB control 0x11020 status 0x0 param1 0x0 param2 0x0
00:00:08.94 xhciep: TRB enqueued:
00:00:08.95 xhciep: Dumping 0x10 bytes starting at 0x622A50
00:00:08.95 xhciep: 2A50: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 01 00
00:00:08.96 xhcimmiospace: write32 [104] = 1
00:00:08.96 interruptgic: read32 [ff84200c] = af
00:00:08.96 xhci: IRQ
00:00:08.96 xhcimmiospace: read32 [24] = 8
00:00:08.96 xhcimmiospace: write32 [24] = 8
00:00:08.96 xhcimmiospace: read32 [220] = 3
00:00:08.96 xhcimmiospace: write32 [220] = 3
00:00:08.96 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:08.96 xhcimmiospace: write32 [238] = 600998
00:00:08.96 xhcimmiospace: write32 [23c] = 4
00:00:08.96 interruptgic: write32 [ff842010] = af
00:00:08.96 interruptgic: read32 [ff84200c] = 1e
00:00:08.97 interruptgic: write32 [ff842010] = 1e
00:00:08.97 interruptgic: read32 [ff84200c] = 1e
00:00:08.98 interruptgic: write32 [ff842010] = 1e
00:00:08.98 interruptgic: read32 [ff84200c] = 1e
00:00:08.99 interruptgic: write32 [ff842010] = 1e
00:00:08.99 interruptgic: read32 [ff84200c] = 1e
00:00:09.00 interruptgic: write32 [ff842010] = 1e
00:00:09.00 interruptgic: read32 [ff84200c] = 1e
00:00:09.01 interruptgic: write32 [ff842010] = 1e
00:00:09.01 interruptgic: read32 [ff84200c] = 1e
00:00:09.02 interruptgic: write32 [ff842010] = 1e
00:00:09.02 interruptgic: read32 [ff84200c] = 1e
00:00:09.03 interruptgic: write32 [ff842010] = 1e
00:00:09.03 interruptgic: read32 [ff84200c] = 1e
00:00:09.04 interruptgic: write32 [ff842010] = 1e
00:00:09.04 interruptgic: read32 [ff84200c] = 1e
00:00:09.05 interruptgic: write32 [ff842010] = 1e
00:00:09.05 interruptgic: read32 [ff84200c] = 1e
00:00:09.06 interruptgic: write32 [ff842010] = 1e
00:00:09.06 interruptgic: read32 [ff84200c] = 1e
00:00:09.07 interruptgic: write32 [ff842010] = 1e
00:00:09.07 interruptgic: read32 [ff84200c] = 1e
00:00:09.08 interruptgic: write32 [ff842010] = 1e
00:00:09.08 interruptgic: read32 [ff84200c] = 1e
00:00:09.09 interruptgic: write32 [ff842010] = 1e
00:00:09.09 interruptgic: read32 [ff84200c] = 1e
00:00:09.10 interruptgic: write32 [ff842010] = 1e
00:00:09.10 interruptgic: read32 [ff84200c] = 1e
00:00:09.11 interruptgic: write32 [ff842010] = 1e
00:00:09.11 interruptgic: read32 [ff84200c] = 1e
00:00:09.12 interruptgic: write32 [ff842010] = 1e
00:00:09.12 interruptgic: read32 [ff84200c] = 1e
00:00:09.13 interruptgic: write32 [ff842010] = 1e
00:00:09.13 interruptgic: read32 [ff84200c] = 1e
00:00:09.14 interruptgic: write32 [ff842010] = 1e
00:00:09.14 interruptgic: read32 [ff84200c] = 1e
00:00:09.15 interruptgic: write32 [ff842010] = 1e
00:00:09.15 interruptgic: read32 [ff84200c] = 1e
00:00:09.16 interruptgic: write32 [ff842010] = 1e
00:00:09.16 interruptgic: read32 [ff84200c] = 1e
00:00:09.17 interruptgic: write32 [ff842010] = 1e
00:00:09.17 interruptgic: read32 [ff84200c] = 1e
00:00:09.18 interruptgic: write32 [ff842010] = 1e
00:00:09.18 interruptgic: read32 [ff84200c] = 1e
00:00:09.19 interruptgic: write32 [ff842010] = 1e
00:00:09.19 interruptgic: read32 [ff84200c] = 1e
00:00:09.20 interruptgic: write32 [ff842010] = 1e
00:00:09.20 interruptgic: read32 [ff84200c] = 1e
00:00:09.21 interruptgic: write32 [ff842010] = 1e
00:00:09.21 interruptgic: read32 [ff84200c] = 1e
00:00:09.22 interruptgic: write32 [ff842010] = 1e
00:00:09.22 interruptgic: read32 [ff84200c] = 1e
00:00:09.23 interruptgic: write32 [ff842010] = 1e
00:00:09.23 interruptgic: read32 [ff84200c] = 1e
00:00:09.24 interruptgic: write32 [ff842010] = 1e
00:00:09.24 interruptgic: read32 [ff84200c] = 1e
00:00:09.25 interruptgic: write32 [ff842010] = 1e
00:00:09.25 interruptgic: read32 [ff84200c] = 1e
00:00:09.26 interruptgic: write32 [ff842010] = 1e
00:00:09.26 interruptgic: read32 [ff84200c] = 1e
00:00:09.27 interruptgic: write32 [ff842010] = 1e
00:00:09.27 interruptgic: read32 [ff84200c] = 1e
00:00:09.28 interruptgic: write32 [ff842010] = 1e
00:00:09.28 xhciep: Enqueue TRB control 0x840 status 0x8 param1 0x80323 param2 0x3
00:00:09.29 xhciep: TRB enqueued:
00:00:09.30 xhciep: Dumping 0x10 bytes starting at 0x622A60
00:00:09.30 xhciep: 2A60: 23 03 08 00 03 00 00 00-08 00 00 00 41 08 00 00
00:00:09.31 xhciep: Enqueue TRB control 0x11020 status 0x0 param1 0x0 param2 0x0
00:00:09.31 xhciep: TRB enqueued:
00:00:09.32 xhciep: Dumping 0x10 bytes starting at 0x622A70
00:00:09.32 xhciep: 2A70: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 01 00
00:00:09.33 xhcimmiospace: write32 [104] = 1
00:00:09.33 interruptgic: read32 [ff84200c] = af
00:00:09.33 xhci: IRQ
00:00:09.33 xhcimmiospace: read32 [24] = 8
00:00:09.33 xhcimmiospace: write32 [24] = 8
00:00:09.33 xhcimmiospace: read32 [220] = 3
00:00:09.33 xhcimmiospace: write32 [220] = 3
00:00:09.33 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:09.33 xhcimmiospace: write32 [238] = 6009a8
00:00:09.33 xhcimmiospace: write32 [23c] = 4
00:00:09.33 interruptgic: write32 [ff842010] = af
00:00:09.33 interruptgic: read32 [ff84200c] = 1e
00:00:09.34 interruptgic: write32 [ff842010] = 1e
00:00:09.34 interruptgic: read32 [ff84200c] = 1e
00:00:09.35 interruptgic: write32 [ff842010] = 1e
00:00:09.35 interruptgic: read32 [ff84200c] = 1e
00:00:09.36 interruptgic: write32 [ff842010] = 1e
00:00:09.36 interruptgic: read32 [ff84200c] = 1e
00:00:09.37 interruptgic: write32 [ff842010] = 1e
00:00:09.37 interruptgic: read32 [ff84200c] = 1e
00:00:09.38 interruptgic: write32 [ff842010] = 1e
00:00:09.38 interruptgic: read32 [ff84200c] = 1e
00:00:09.39 interruptgic: write32 [ff842010] = 1e
00:00:09.39 interruptgic: read32 [ff84200c] = 1e
00:00:09.40 interruptgic: write32 [ff842010] = 1e
00:00:09.40 interruptgic: read32 [ff84200c] = 1e
00:00:09.41 interruptgic: write32 [ff842010] = 1e
00:00:09.41 interruptgic: read32 [ff84200c] = 1e
00:00:09.42 interruptgic: write32 [ff842010] = 1e
00:00:09.42 interruptgic: read32 [ff84200c] = 1e
00:00:09.43 interruptgic: write32 [ff842010] = 1e
00:00:09.43 interruptgic: read32 [ff84200c] = 1e
00:00:09.44 interruptgic: write32 [ff842010] = 1e
00:00:09.44 interruptgic: read32 [ff84200c] = 1e
00:00:09.45 interruptgic: write32 [ff842010] = 1e
00:00:09.45 interruptgic: read32 [ff84200c] = 1e
00:00:09.46 interruptgic: write32 [ff842010] = 1e
00:00:09.46 interruptgic: read32 [ff84200c] = 1e
00:00:09.47 interruptgic: write32 [ff842010] = 1e
00:00:09.47 interruptgic: read32 [ff84200c] = 1e
00:00:09.48 interruptgic: write32 [ff842010] = 1e
00:00:09.48 interruptgic: read32 [ff84200c] = 1e
00:00:09.49 interruptgic: write32 [ff842010] = 1e
00:00:09.49 interruptgic: read32 [ff84200c] = 1e
00:00:09.50 interruptgic: write32 [ff842010] = 1e
00:00:09.50 interruptgic: read32 [ff84200c] = 1e
00:00:09.51 interruptgic: write32 [ff842010] = 1e
00:00:09.51 interruptgic: read32 [ff84200c] = 1e
00:00:09.52 interruptgic: write32 [ff842010] = 1e
00:00:09.52 interruptgic: read32 [ff84200c] = 1e
00:00:09.53 interruptgic: write32 [ff842010] = 1e
00:00:09.53 interruptgic: read32 [ff84200c] = 1e
00:00:09.54 interruptgic: write32 [ff842010] = 1e
00:00:09.54 interruptgic: read32 [ff84200c] = 1e
00:00:09.55 interruptgic: write32 [ff842010] = 1e
00:00:09.55 interruptgic: read32 [ff84200c] = 1e
00:00:09.56 interruptgic: write32 [ff842010] = 1e
00:00:09.56 interruptgic: read32 [ff84200c] = 1e
00:00:09.57 interruptgic: write32 [ff842010] = 1e
00:00:09.57 interruptgic: read32 [ff84200c] = 1e
00:00:09.58 interruptgic: write32 [ff842010] = 1e
00:00:09.58 interruptgic: read32 [ff84200c] = 1e
00:00:09.59 interruptgic: write32 [ff842010] = 1e
00:00:09.59 interruptgic: read32 [ff84200c] = 1e
00:00:09.60 interruptgic: write32 [ff842010] = 1e
00:00:09.60 interruptgic: read32 [ff84200c] = 1e
00:00:09.61 interruptgic: write32 [ff842010] = 1e
00:00:09.61 interruptgic: read32 [ff84200c] = 1e
00:00:09.62 interruptgic: write32 [ff842010] = 1e
00:00:09.62 interruptgic: read32 [ff84200c] = 1e
00:00:09.63 interruptgic: write32 [ff842010] = 1e
00:00:09.63 interruptgic: read32 [ff84200c] = 1e
00:00:09.64 interruptgic: write32 [ff842010] = 1e
00:00:09.64 interruptgic: read32 [ff84200c] = 1e
00:00:09.65 interruptgic: write32 [ff842010] = 1e
00:00:09.65 xhciep: Enqueue TRB control 0x840 status 0x8 param1 0x80323 param2 0x4
00:00:09.66 xhciep: TRB enqueued:
00:00:09.67 xhciep: Dumping 0x10 bytes starting at 0x622A80
00:00:09.67 xhciep: 2A80: 23 03 08 00 04 00 00 00-08 00 00 00 41 08 00 00
00:00:09.68 xhciep: Enqueue TRB control 0x11020 status 0x0 param1 0x0 param2 0x0
00:00:09.68 xhciep: TRB enqueued:
00:00:09.69 xhciep: Dumping 0x10 bytes starting at 0x622A90
00:00:09.69 xhciep: 2A90: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 01 00
00:00:09.70 xhcimmiospace: write32 [104] = 1
00:00:09.70 interruptgic: read32 [ff84200c] = af
00:00:09.70 xhci: IRQ
00:00:09.70 xhcimmiospace: read32 [24] = 8
00:00:09.70 xhcimmiospace: write32 [24] = 8
00:00:09.70 xhcimmiospace: read32 [220] = 3
00:00:09.70 xhcimmiospace: write32 [220] = 3
00:00:09.70 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:09.70 xhcimmiospace: write32 [238] = 6009b8
00:00:09.70 xhcimmiospace: write32 [23c] = 4
00:00:09.70 interruptgic: write32 [ff842010] = af
00:00:09.70 interruptgic: read32 [ff84200c] = 1e
00:00:09.71 interruptgic: write32 [ff842010] = 1e
00:00:09.71 interruptgic: read32 [ff84200c] = 1e
00:00:09.72 interruptgic: write32 [ff842010] = 1e
00:00:09.72 interruptgic: read32 [ff84200c] = 1e
00:00:09.73 interruptgic: write32 [ff842010] = 1e
00:00:09.73 interruptgic: read32 [ff84200c] = 1e
00:00:09.74 interruptgic: write32 [ff842010] = 1e
00:00:09.74 interruptgic: read32 [ff84200c] = 1e
00:00:09.75 interruptgic: write32 [ff842010] = 1e
00:00:09.75 interruptgic: read32 [ff84200c] = 1e
00:00:09.76 interruptgic: write32 [ff842010] = 1e
00:00:09.76 interruptgic: read32 [ff84200c] = 1e
00:00:09.77 interruptgic: write32 [ff842010] = 1e
00:00:09.77 interruptgic: read32 [ff84200c] = 1e
00:00:09.78 interruptgic: write32 [ff842010] = 1e
00:00:09.78 interruptgic: read32 [ff84200c] = 1e
00:00:09.79 interruptgic: write32 [ff842010] = 1e
00:00:09.79 interruptgic: read32 [ff84200c] = 1e
00:00:09.80 interruptgic: write32 [ff842010] = 1e
00:00:09.80 interruptgic: read32 [ff84200c] = 1e
00:00:09.81 interruptgic: write32 [ff842010] = 1e
00:00:09.81 interruptgic: read32 [ff84200c] = 1e
00:00:09.82 interruptgic: write32 [ff842010] = 1e
00:00:09.82 interruptgic: read32 [ff84200c] = 1e
00:00:09.83 interruptgic: write32 [ff842010] = 1e
00:00:09.83 interruptgic: read32 [ff84200c] = 1e
00:00:09.84 interruptgic: write32 [ff842010] = 1e
00:00:09.84 interruptgic: read32 [ff84200c] = 1e
00:00:09.85 interruptgic: write32 [ff842010] = 1e
00:00:09.85 interruptgic: read32 [ff84200c] = 1e
00:00:09.86 interruptgic: write32 [ff842010] = 1e
00:00:09.86 interruptgic: read32 [ff84200c] = 1e
00:00:09.87 interruptgic: write32 [ff842010] = 1e
00:00:09.87 interruptgic: read32 [ff84200c] = 1e
00:00:09.88 interruptgic: write32 [ff842010] = 1e
00:00:09.88 interruptgic: read32 [ff84200c] = 1e
00:00:09.89 interruptgic: write32 [ff842010] = 1e
00:00:09.89 interruptgic: read32 [ff84200c] = 1e
00:00:09.90 interruptgic: write32 [ff842010] = 1e
00:00:09.90 interruptgic: read32 [ff84200c] = 1e
00:00:09.91 interruptgic: write32 [ff842010] = 1e
00:00:09.91 interruptgic: read32 [ff84200c] = 1e
00:00:09.92 interruptgic: write32 [ff842010] = 1e
00:00:09.92 interruptgic: read32 [ff84200c] = 1e
00:00:09.93 interruptgic: write32 [ff842010] = 1e
00:00:09.93 interruptgic: read32 [ff84200c] = 1e
00:00:09.94 interruptgic: write32 [ff842010] = 1e
00:00:09.94 interruptgic: read32 [ff84200c] = 1e
00:00:09.95 interruptgic: write32 [ff842010] = 1e
00:00:09.95 interruptgic: read32 [ff84200c] = 1e
00:00:09.96 interruptgic: write32 [ff842010] = 1e
00:00:09.96 interruptgic: read32 [ff84200c] = 1e
00:00:09.97 interruptgic: write32 [ff842010] = 1e
00:00:09.97 interruptgic: read32 [ff84200c] = 1e
00:00:09.98 interruptgic: write32 [ff842010] = 1e
00:00:09.98 interruptgic: read32 [ff84200c] = 1e
00:00:09.99 interruptgic: write32 [ff842010] = 1e
00:00:09.99 interruptgic: read32 [ff84200c] = 1e
00:00:10.00 interruptgic: write32 [ff842010] = 1e
00:00:10.00 interruptgic: read32 [ff84200c] = 1e
00:00:10.01 interruptgic: write32 [ff842010] = 1e
00:00:10.01 interruptgic: read32 [ff84200c] = 1e
00:00:10.02 interruptgic: write32 [ff842010] = 1e
00:00:10.02 interruptgic: read32 [ff84200c] = 1e
00:00:10.03 interruptgic: write32 [ff842010] = 1e
00:00:10.03 interruptgic: read32 [ff84200c] = 1e
00:00:10.04 interruptgic: write32 [ff842010] = 1e
00:00:10.04 interruptgic: read32 [ff84200c] = 1e
00:00:10.05 interruptgic: write32 [ff842010] = 1e
00:00:10.05 interruptgic: read32 [ff84200c] = 1e
00:00:10.06 interruptgic: write32 [ff842010] = 1e
00:00:10.06 interruptgic: read32 [ff84200c] = 1e
00:00:10.07 interruptgic: write32 [ff842010] = 1e
00:00:10.07 interruptgic: read32 [ff84200c] = 1e
00:00:10.08 interruptgic: write32 [ff842010] = 1e
00:00:10.08 interruptgic: read32 [ff84200c] = 1e
00:00:10.09 interruptgic: write32 [ff842010] = 1e
00:00:10.09 interruptgic: read32 [ff84200c] = 1e
00:00:10.10 interruptgic: write32 [ff842010] = 1e
00:00:10.10 interruptgic: read32 [ff84200c] = 1e
00:00:10.11 interruptgic: write32 [ff842010] = 1e
00:00:10.11 interruptgic: read32 [ff84200c] = 1e
00:00:10.12 interruptgic: write32 [ff842010] = 1e
00:00:10.12 interruptgic: read32 [ff84200c] = 1e
00:00:10.13 interruptgic: write32 [ff842010] = 1e
00:00:10.13 interruptgic: read32 [ff84200c] = 1e
00:00:10.14 interruptgic: write32 [ff842010] = 1e
00:00:10.14 interruptgic: read32 [ff84200c] = 1e
00:00:10.15 interruptgic: write32 [ff842010] = 1e
00:00:10.15 interruptgic: read32 [ff84200c] = 1e
00:00:10.16 interruptgic: write32 [ff842010] = 1e
00:00:10.16 interruptgic: read32 [ff84200c] = 1e
00:00:10.17 interruptgic: write32 [ff842010] = 1e
00:00:10.17 interruptgic: read32 [ff84200c] = 1e
00:00:10.18 interruptgic: write32 [ff842010] = 1e
00:00:10.18 interruptgic: read32 [ff84200c] = 1e
00:00:10.19 interruptgic: write32 [ff842010] = 1e
00:00:10.19 interruptgic: read32 [ff84200c] = 1e
00:00:10.20 interruptgic: write32 [ff842010] = 1e
00:00:10.20 interruptgic: read32 [ff84200c] = 1e
00:00:10.21 interruptgic: write32 [ff842010] = 1e
00:00:10.21 interruptgic: read32 [ff84200c] = 1e
00:00:10.22 interruptgic: write32 [ff842010] = 1e
00:00:10.22 interruptgic: read32 [ff84200c] = 1e
00:00:10.23 interruptgic: write32 [ff842010] = 1e
00:00:10.23 interruptgic: read32 [ff84200c] = 1e
00:00:10.24 interruptgic: write32 [ff842010] = 1e
00:00:10.24 interruptgic: read32 [ff84200c] = 1e
00:00:10.25 interruptgic: write32 [ff842010] = 1e
00:00:10.25 interruptgic: read32 [ff84200c] = 1e
00:00:10.26 interruptgic: write32 [ff842010] = 1e
00:00:10.26 interruptgic: read32 [ff84200c] = 1e
00:00:10.27 interruptgic: write32 [ff842010] = 1e
00:00:10.27 interruptgic: read32 [ff84200c] = 1e
00:00:10.28 interruptgic: write32 [ff842010] = 1e
00:00:10.28 interruptgic: read32 [ff84200c] = 1e
00:00:10.29 interruptgic: write32 [ff842010] = 1e
00:00:10.29 interruptgic: read32 [ff84200c] = 1e
00:00:10.30 interruptgic: write32 [ff842010] = 1e
00:00:10.30 interruptgic: read32 [ff84200c] = 1e
00:00:10.31 interruptgic: write32 [ff842010] = 1e
00:00:10.31 interruptgic: read32 [ff84200c] = 1e
00:00:10.32 interruptgic: write32 [ff842010] = 1e
00:00:10.32 interruptgic: read32 [ff84200c] = 1e
00:00:10.33 interruptgic: write32 [ff842010] = 1e
00:00:10.33 interruptgic: read32 [ff84200c] = 1e
00:00:10.34 interruptgic: write32 [ff842010] = 1e
00:00:10.34 interruptgic: read32 [ff84200c] = 1e
00:00:10.35 interruptgic: write32 [ff842010] = 1e
00:00:10.35 interruptgic: read32 [ff84200c] = 1e
00:00:10.36 interruptgic: write32 [ff842010] = 1e
00:00:10.36 interruptgic: read32 [ff84200c] = 1e
00:00:10.37 interruptgic: write32 [ff842010] = 1e
00:00:10.37 interruptgic: read32 [ff84200c] = 1e
00:00:10.38 interruptgic: write32 [ff842010] = 1e
00:00:10.38 interruptgic: read32 [ff84200c] = 1e
00:00:10.39 interruptgic: write32 [ff842010] = 1e
00:00:10.39 interruptgic: read32 [ff84200c] = 1e
00:00:10.40 interruptgic: write32 [ff842010] = 1e
00:00:10.40 interruptgic: read32 [ff84200c] = 1e
00:00:10.41 interruptgic: write32 [ff842010] = 1e
00:00:10.41 interruptgic: read32 [ff84200c] = 1e
00:00:10.42 interruptgic: write32 [ff842010] = 1e
00:00:10.42 interruptgic: read32 [ff84200c] = 1e
00:00:10.43 interruptgic: write32 [ff842010] = 1e
00:00:10.43 interruptgic: read32 [ff84200c] = 1e
00:00:10.44 interruptgic: write32 [ff842010] = 1e
00:00:10.44 interruptgic: read32 [ff84200c] = 1e
00:00:10.45 interruptgic: write32 [ff842010] = 1e
00:00:10.45 interruptgic: read32 [ff84200c] = 1e
00:00:10.46 interruptgic: write32 [ff842010] = 1e
00:00:10.46 interruptgic: read32 [ff84200c] = 1e
00:00:10.47 interruptgic: write32 [ff842010] = 1e
00:00:10.47 interruptgic: read32 [ff84200c] = 1e
00:00:10.48 interruptgic: write32 [ff842010] = 1e
00:00:10.48 interruptgic: read32 [ff84200c] = 1e
00:00:10.49 interruptgic: write32 [ff842010] = 1e
00:00:10.49 interruptgic: read32 [ff84200c] = 1e
00:00:10.50 interruptgic: write32 [ff842010] = 1e
00:00:10.50 interruptgic: read32 [ff84200c] = 1e
00:00:10.51 interruptgic: write32 [ff842010] = 1e
00:00:10.51 interruptgic: read32 [ff84200c] = 1e
00:00:10.52 interruptgic: write32 [ff842010] = 1e
00:00:10.52 interruptgic: read32 [ff84200c] = 1e
00:00:10.53 interruptgic: write32 [ff842010] = 1e
00:00:10.53 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0xa3 param2 0x40001
00:00:10.54 xhciep: TRB enqueued:
00:00:10.54 xhciep: Dumping 0x10 bytes starting at 0x622AA0
00:00:10.55 xhciep: 2AA0: A3 00 00 00 01 00 04 00-08 00 00 00 41 08 03 00
00:00:10.55 xhciep: Enqueue TRB control 0x10c00 status 0x4 param1 0xdee700 param2 0x4
00:00:10.56 xhciep: TRB enqueued:
00:00:10.57 xhciep: Dumping 0x10 bytes starting at 0x622AB0
00:00:10.57 xhciep: 2AB0: 00 E7 DE 00 04 00 00 00-04 00 00 00 01 0C 01 00
00:00:10.58 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:10.58 xhciep: TRB enqueued:
00:00:10.59 xhciep: Dumping 0x10 bytes starting at 0x622AC0
00:00:10.59 xhciep: 2AC0: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:10.60 xhcimmiospace: write32 [104] = 1
00:00:10.60 interruptgic: read32 [ff84200c] = af
00:00:10.60 xhci: IRQ
00:00:10.60 xhcimmiospace: read32 [24] = 8
00:00:10.60 xhcimmiospace: write32 [24] = 8
00:00:10.60 xhcimmiospace: read32 [220] = 3
00:00:10.60 xhcimmiospace: write32 [220] = 3
00:00:10.60 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:10.60 xhcimmiospace: write32 [238] = 6009c8
00:00:10.60 xhcimmiospace: write32 [23c] = 4
00:00:10.60 interruptgic: write32 [ff842010] = af
00:00:10.60 interruptgic: read32 [ff84200c] = 1e
00:00:10.61 interruptgic: write32 [ff842010] = 1e
00:00:10.61 interruptgic: read32 [ff84200c] = 1e
00:00:10.62 interruptgic: write32 [ff842010] = 1e
00:00:10.62 interruptgic: read32 [ff84200c] = 1e
00:00:10.63 interruptgic: write32 [ff842010] = 1e
00:00:10.63 interruptgic: read32 [ff84200c] = 1e
00:00:10.64 interruptgic: write32 [ff842010] = 1e
